"state","city","city_layoff"
"California","21684 8th Street East, Suite 400 Sonoma CA 95476",111
"California","21730 Ventura Blvd Woodland Hills CA 91364",7
"California","2175 N. Linden Avenue Rialto CA 92377",93
"California","220 Jefferson Drive Menlo Park-220 jeffer CA 94025",1
"California","2200 Mission College Boulevard Santa Clara CA 95054",201
"California","2201 Broadway, 2nd Floor Oakland CA 94612",13
"California","2210 Faraday Avenue, Suite 100 Carlsbad
 CA 92008",55
"California","2211 N. First St. San Jose CA 95131",142
"California","222 Kearny Street San Francisco CA 94108",92
"California","2222 Beamer Street Woodland CA 95776",90
"California","2223 El Cajon Blvd San Diego CA 92104",73
"California","22310 Bonita Street Carson CA 90745",9
"California","2237 W. Cleveland Ave. Madera CA 93637",80
"California","225 North Guild Avenue Lodi CA 95240",20
"California","2270 Oak Grove Rd Walnut Creek CA 94598",45
"California","2271 Cosmos Court Carlsbad CA 92011",130
"California","2275 Rio Bonita Way San Diego CA 92108",2
"California","2275 Watt Avenue Sacramento CA 95825",1
"California","230 W. Blueridge Avenue Orange CA 92865",85
"California","2300 16th Street #220 San Francisco CA 94103",11
"California","2315 Stockton Blvd. Sacramento CA 95817",18
"California","2316 South Susan Street Santa Ana CA 92704",59
"California","2321 Hawthorne Blvd Redondo Beach CA 90278",4
"California","2343 Fillmore Street San Francisco CA 94115",40
"California","2355 Gold Meadow Way, Ste. 150 Rancho Cordova CA 95670",46
"California","2355 Workman Mill Road Whittier CA 90601",28
"California","2360 Boswell Road Chula Vista CA 91914",73
"California","2380 Conejo Spectrum St, Suite 200 Thousand Oaks CA 91320",55
"California","2400 McClellan Park Dr Sacramento CA 95838",49
"California","24000 Avila Road Laguna Niguel CA 92677",461
"California","2403 W Louise Ave Manteca CA 95337",41
"California","2405 Dogwood Way Vista II Vista CA 92081",3
"California","2425 Porter Street Suite 11 Soquel CA 95073",9
"California","24271 Avenida De La Carlota Laguna Hills CA 92653",64
"California","2430 Conejo Spectrum St. Thousand Oaks CA 91320",140
"California","2445 E. 12th Street, Unit B Los Angeles CA 90021",80
"California","2458 Hilborn Rd. Fairfield CA 94534",4
"California","2460 Alameda St. San Francisco CA 94103",54
"California","2469 Via Campo Montebello CA 90640",2
"California","24833 Del Prado Dana Point CA 92629",1
"California","250 Bon Air Road Greenbrae CA 94904",42
"California","250 Howard St. San Francisco CA 94105",362
"California","250 W. Schrimpf Rd. Calipatria CA 92233",36
"California","2500 E. Imperial Hwy, Suite 110 Brea CA 92821",4
"California","2501 W Rosecrans Ave Los Angeles CA 90059",6
"California","251 S. Lake Avenue Pasadena CA 91101",97
"California","2525 Dupont Drive Irvine CA 92612",99
"California","25300 Globe Street Moreno Valley CA 92551",101
"California","2535 Camino Del Rio South Suite 250 San Diego CA 92108",69
"California","2537 Willow St. Oakland CA 94607",47
"California","25430 Road 140 Visalia CA 93291",42
"California","255 Parkshore Drive Folsom CA 95630",267
"California","2550 Great America Way Santa Clara CA 95054",1
"California","2555 East Leland Road Pittsburg CA 94565",11
"California","2555 Willow Road Arroyo Grande CA 93420",90
"California","25612 Crown Valley Pkwy, Suite L-5 Ladera Ranch CA 92694",4
"California","25725 Jeronimo Rd Mission Viejo CA 92691",72
"California","2575 S Willow Avenue Bloomington CA 92316",62
"California","25861 Industrial Blvd. Hayward CA 94545",4
"California","260 Constitution Dr. Menlo Park CA 94025",632
"California","2600 Great America Way Santa Clara Gateway Santa Clara CA 95054",50
"California","26012 Marguerite Pkwy Suite H Mission Viejo CA 92692",10
"California","2615 Chester Avenue Bakersfield CA 93301",89
"California","2620 Commerce Way Suite A/B Vista Vista CA 92081",63
"California","2620 Commerce Way, Suite A/B Vista CA 92081",123
"California","2620 Jones Street San Francisco CA 94133",69
"California","2639 A/B Terminal Blvd. Mountain View CA 94043",11
"California","269 E. Grand Avenue South San Francisco CA 94080",119
"California","26950 San Bernardino Avenue Redlands CA 92374",119
"California","270 E. Grand Avenue South San Francisco CA 94080",36
"California","2700 Medical Center Road Mission Viejo CA 92691",6
"California","27001 and 26901 Agoura Road Agoura Hills CA 91301",159
"California","2701 Olympic Blvd. Santa Monica CA 90404",69
"California","2710 Media Center Drive, Building #6 Suite
 150 Los Angeles CA 90065",63
"California","2715 Fresno Street Fresno CA 93721",111
"California","2755 Herndon Ave Clovis CA 93611",15
"California","2765 Lexington Way San Bernardino CA 92407",69
"California","2801 Roosevelt Lane Antioch CA 94509",7
"California","2823 Fresno ST Fresno CA 93721",57
"California","2825 E Avenue P Palmdale CA 93550",22
"California","28400 McCall Blvd. Sun City CA 92586",32
"California","28454 Livingston Ave Valencia CA 91355",76
"California","28454 Livingston Ave. Valencia CA 91355",75
"California","2858 Loker Ave. East San Diego CA 92101",132
"California","288 N El Camino Real, Ste B Encinitas CA 92024",4
"California","290 Arrow Hwy San Dimas CA 91773",1
"California","2900 Alemany Blvd. San Francisco CA 94112",59
"California","2900 E. Airport Drive Ontario CA 91761",66
"California","2900 N. MacArthur Drive Tracy CA 95376",55
"California","2926 Tulare Fresno CA 93721",21
"California","29903 Agoura Road Agoura Hills CA 91301",59
"California","2995 Atlas Rd Richmond CA 94806",49
"California","29995 Technology Drive, Suite 200
 Murrieta CA 92563",44
"California","3 Centerpointe Drive La Palma CA 90623",27
"California","30 3rd Street San Francisco CA 94103",53
"California","30 Enterprise Suite 200 Aliso Viejo CA 92656",109
"California","30 Enterprise, Suite 200 Aliso Viejo CA 92656",16
"California","30 Great Oaks Blvd. San Jose CA 95119",484
"California","300 California Street, 7th Floor San Francisco CA 94104",357
"California","300 Constitution Drive Menlo Park-300 const CA 94025",10
"California","300 Mission Street San Francisco CA 94105",2
"California","300 S. Highland Springs Ave. Suite 10-J Banning CA 92220",1
"California","300 S. Park Avenue Suite 300 Pomona CA 91766",110
"California","3000 31st Street Santa Monica CA 90405",401
"California","3000 Sillect Avenue Bakersfield CA 93308",4
"California","3000 Upas St. San Diego CA 92104",3
"California","3001 Sillect Avenue Bakersfield CA 93308",115
"California","301 N. Lake Avenue, Suite 500, Pasadena, California Pasadena CA 91101",43
"California","3013 Douglas Blvd Roseville CA 95661",98
"California","3013 Douglas Blvd. Roseville CA 95661",3
"California","302 N. Sheridan St. Corona CA 92878",93
"California","3021 Reynolds Ranch Parkway Lodi CA 95240",74
"California","303 2nd Street, South Tower, 8th Floor San Francisco CA 94107",311
"California","3043 Townsgate Rd Westlake Village CA 91361",1
"California","3043 Townsgate Road Thousand Oaks CA 91361",2
"California","3043 Townsgate Road Westlake Village CA 91361",16
"California","3049 E. Vernon Ave. Vernon CA 90058",121
"California","305 Constitution Drive Menlo Park-305 const CA 94025",17
"California","3055 Clearview Way San Mateo CA 94402",229
"California","3055 Olin Ave., Floor 3 San Jose CA 95128",106
"California","3080 Hilltop Road Moss Landing CA 95039",140
"California","30800 Palos Verdes Drive East Rancho Palos Verdes CA 90275",131
"California","30800 Santana St. Hayward CA 94541",5
"California","311 Airport Blvd. Burlingame CA 94010",67
"California","312 Airport Blvd. Burlingame CA 94010",32
"California","3131 Camino Del Rio, North Suite #1300 San Diego CA 92108",5
"California","3143 Townsgate Road Thousand Oaks CA 91361",5
"California","3143 Townsgate Road Westlake Village CA 91361",12
"California","315 Montgomery Street San Francisco CA 94104",1
"California","3163 E. Vernon Avenue Vernon CA 90058",NA
"California","3201 W. 6th St Los Angeles CA 90020",2
"California","321 E Magnolia Blvd Burbank CA 91502",2
"California","3211 Victory Blvd Burbank CA 91505",4
"California","322 Airport Blvd. Burlingame CA 94010",34
"California","3250 Patterson Road Riverbank CA 95367",1184
"California","330 Park Blvd. Room #555 San Diego CA 92101",11
"California","3300 Zinfandel Drive Rancho Cordova CA 95670",24
"California","331 N. Sepulveda Blvd El Segundo CA 90245",2
"California","3315 Airway Drive Santa Rosa CA 95403",9
"California","333 Airport Blvd. Burlingame CA 94010",46
"California","333 Bush Street, Floor 23, Suite 2300 San Francisco CA 94104",60
"California","333 N. Euclid Way Anaheim CA 92801",353
"California","3355 Michelson Drive Irvine CA 92612",62
"California","3400 Bridge Parkway Redwood City CA 94065",57
"California","3400 Laguna Street San Francisco CA 94123",17
"California","3401 E Florence Ave Huntington Park CA 90255",1
"California","3401 Exposition Blvd. Santa Monica CA 90404",54
"California","3443 East Central Avenue Fresno CA 93725",139
"California","3446 W. Ball Rd. Anaheim CA 92804",2
"California","34750 Campus Drive Fremont CA 94555",1
"California","34760 Campus Dr. Fremont CA 94555",25
"California","34800 Campus Drive Fremont CA 94555",1
"California","350 Mission Street San Francisco CA 94105",1
"California","350 Tenth Ave San Diego CA 92101",11
"California","350 W Rincon Street Corona CA 92880",33
"California","353 Sacramento St. Suite 1300 San
 Francisco CA 94111",39
"California","3555 Sonoma HIghway Santa Rosa CA 95409",11
"California","3580 Carmel Mountain Road San Diego CA 92121",169
"California","3580 Wilshire Blvd., Suite 200 Los Angeles CA 90010",1
"California","360 North K Street Tulare CA 93274",35
"California","360 Third Street, Suite 400 San Francisco CA 94107",9
"California","3612 Kurtz St. San Dieg CA 92110",16
"California","3615 Foothill Rd. Carpinteria CA 93013",80
"California","3635 Afton Rd. San Diego CA 92123",24
"California","3700 Countryside Dr. Turlock CA 95382",90
"California","3708 Ocean Ranch Blvd Oceanside CA 92056",6
"California","371 N. Weston Avenue Hemet CA 92543",14
"California","3724 Crenshaw Blvd Los Angeles CA 90016",1
"California","3725 Greenwood St. San Diego CA 92110",57
"California","375 W. Hospitality Lane San Bernardino CA 92408",1
"California","3750 Torrey View Court San Diego CA 92130",58
"California","38 Technology Drive, Suite 100 Irvine CA 92618",58
"California","381 E Evelyn Ave Mountain View CA 94041",77
"California","3825 Fabian Way Palo Alto CA 94303",125
"California","3890 Railroad Avenue Pittsburg CA 94565",13
"California","3900 Lennane Drive Suite 210 Sacramento CA 95834",72
"California","393 E. Walnut St. Pasadena CA 91188",5
"California","3938 Horton Street Emeryville CA 94608",21
"California","3939 Crenshaw Blvd Los Angeles CA 90008",26
"California","3939 Market Street San Diego CA 92102",53
"California","395 Page Mill Road, 3rd Floor Palo Alto CA 94306",44
"California","3950 Civic Center Drive San Rafael CA 94903",41
"California","3971 East Airport Ontario CA 91761",108
"California","3979 Freedom Circle Santa Clara CA 95054",47
"California","4 Goodyear Irvine CA 92618",73
"California","4 Park Plaza, Suite 1500 Irvine CA 92614",113
"California","400 Continental Blvd Suite 400 El Segundo CA 90245",70
"California","400 Continental Blvd. Suite 400 El Segundo CA 90245",80
"California","400 West Artesia Blvd. Compton CA 90220",293
"California","4000 Central Avenue Camarillo CA 93010",89
"California","4000 Noakes Street Los Angeles CA 90023",104
"California","4005 Crenshaw Blvd Los Angeles CA 90008",92
"California","4024 Radford Avenue Studio City CA 91604",54
"California","404 S. Figueroa Street Los Angeles CA 90071",144
"California","4050 Technology Place Fremont CA 94538",715
"California","4062 Fabian Way Palo Alto CA 94303",69
"California","41 Discovery Irvine CA 92618",51
"California","4100 Donald Douglas Drive Long Beach CA 90808",43
"California","4101 Well Tech Way Bakersfield CA 93308",12
"California","4110 Wood Road Oxnard CA 93030",89
"California","412 62nd Street Emeryville CA 94608",41
"California","4125 Hopyard Road Pleasanton CA 94588",12
"California","4141 State Street E-12/13 Santa Barbara CA 93110",5
"California","4142 Pacific Coast Hwy Torrance CA 90505",2
"California","415 Kearny St. San Francisco CA 94108",60
"California","415 Mission Street San Francisco CA 94105",650
"California","4155 Hopyard Road Pleasanton CA 94588",73
"California","4187 Temple City Blvd. Rosemead CA 91770",122
"California","41915 Business Park Drive Temecula CA 92590",375
"California","4200 West Valley Boulevard Pomona CA 91769",132
"California","4201 Town Center Blvd. A El Dorado Hills CA 95762",41
"California","4203 Town Center Blvd. B El Dorado Hills CA 95762",47
"California","4205 Town Center Blvd. C El Dorado Hills CA 95762",30
"California","4207 Town Center Blvd. D El Dorado Hills CA 95762",8
"California","4211 Avalon Blvd Los Angeles CA 90011",3
"California","42375 Remington Ave Temecula CA 92590",15
"California","42375 Remington Avenue Temecula CA 92590",55
"California","4242 Campus Point Court, Suite 200 San Diego CA 92121",77
"California","4250 Executive Square Suite 300 La Jolla CA 92037",181
"California","430 Doherty Avenue Modesto CA 95354",35
"California","430 S. Cataract Avenue San Dimas CA 91773",157
"California","4301 N. Star Way Modesto CA 95356",27
"California","433 Lakeside Dr. Sunnyvale CA 94085",72
"California","4350 Serrano Drive Jurupa Valley CA 91752",54
"California","4389 Imperial Ave. San Diego CA 92113",17
"California","450 Mission Street, Suite 400 San
 Francisco CA 94105",106
"California","4500 Business Center Dr. Fairfield CA 94534",26
"California","45201 Fremont Blvd. Fremont CA 94538",1
"California","455 Mission Bay Boulevard South San Francisco CA 94158",337
"California","45500 Fremont Blvd. Fremont CA 94538",41
"California","4553 Glencoe Ave, Suite 320 Marina Del Rey CA 90292",182
"California","45941 Optical Ct. San Jose CA 95138",5
"California","46200 Landing Parkway Fremont CA 94538",16
"California","4650 Overland Avenue San Diego CA 92123",23
"California","470 S. Coast Hwy 101 Encinitas CA 92024",15
"California","4700 Bechelli Lane Redding CA 96002",16
"California","47400 Kato Road Fremotn CA 94538",2
"California","47488 Kato Road Fremont CA 94538",84
"California","475 Brannan Street, Suite 230 San
 Francisco CA 94107",95
"California","47700 Kato Road Fremont CA 94538",5
"California","47709-47733 Fremont Boulevard Fremont CA 94538",11
"California","4795 Executive Drive San Diego CA 92121",1
"California","4840 Alla Road Los Angeles CA 90066",103
"California","4850 E Airport Dr. Ontario CA 91761",34
"California","4925 Oceanside Blvd. Oceanside CA 92056",137
"California","4980 Carroll Canyon Road #100 Moda South San Diego CA 92121",17
"California","4980 Carroll Canyon Road #110 Moda North San Diegoc CA 92121",12
"California","4988 Great America Parkway Santa Clara CA 95054",80
"California","5 Park Plaza, Suite No. 700 and 800 Irvine CA 92614",33
"California","5 Technology Drive Irvine CA 92618",48
"California","50 8th St San Francisco CA 94103",166
"California","50 8th Street San Francisco CA 94103",110
"California","50 Fremont Street San Francisco CA 94105",52
"California","500 Howard Street San Francisco CA 94105",49
"California","500 Oracle Parkway Redwood City CA 94065",201
"California","500 S. Dupont Ave Ontario CA 91761",193
"California","500 Terry A. Francois Blvd San Francisco CA 94158",80
"California","5005 Texas St. Suite 400 San Diego CA 92108",45
"California","5027 Caspar Avenue Los Angeles CA 90041",2
"California","5050 Murphy Canyon Rd Suite 150 San Diego CA 92123",110
"California","51 Rio Robles San Jose CA 95134",89
"California","5132 Elkhorn Blvd Sacramento CA 95842",1
"California","5200 Illumina Way San Diego CA 92122",206
"California","5210 Pacific Concourse Drive Los Angeles CA 90045",86
"California","5235 East Hunter Avenue Anaheim CA 92807",101
"California","524 Stone Road Benicia CA 94510",51
"California","525 South Drive Suite 211 Mountain View CA 94040",7
"California","5272 Mitchell Ave Riverside CA 92505",4
"California","5300 Chiron Way Emeryville CA 94608",29
"California","53001 Oasis Rd. King City CA 93930",26
"California","5353 Almaden Expressway San Jose CA 95118",36
"California","5353 Mission Center Rd., Ste. 300 San Diego CA 92108",2
"California","539 W Harvard Blvd Santa Paula CA 93060",1
"California","5401 Snyder Ln Rohnert Park CA 94928",1
"California","548 Market St. #69148 San Francisco CA 94104",60
"California","549 S. Anaheim Blvd. Anaheim CA 92805",33
"California","55 2nd Street San Francisco CA 94105",55
"California","55 Castlewood Drive Pittsburg CA 94565",19
"California","550 Carnegie Street Manteca CA 95337",83
"California","550 Commerce Way Livermore CA 94551",16
"California","5500 Ming Avenue, Suite 140 Bakersfield
 CA 93309",93
